"transcript","cluster","GO"
"TRINITY_DN22082_c0_g1_i1",1,"GO:0035235"
"TRINITY_DN22082_c0_g1_i1",1,"GO:0035255"
"TRINITY_DN22082_c0_g1_i1",1,"GO:0043005"
"TRINITY_DN22082_c0_g1_i1",1,"GO:0043014"
"TRINITY_DN22082_c0_g1_i1",1,"GO:0043025"
"TRINITY_DN22082_c0_g1_i1",1,"GO:0043197"
"TRINITY_DN22082_c0_g1_i1",1,"GO:0043204"
"TRINITY_DN22082_c0_g1_i1",1,"GO:0043292"
"TRINITY_DN22082_c0_g1_i1",1,"GO:0043525"
"TRINITY_DN22082_c0_g1_i1",1,"GO:0043539"
"TRINITY_DN22082_c0_g1_i1",1,"GO:0045296"
"TRINITY_DN22082_c0_g1_i1",1,"GO:0045892"
"TRINITY_DN22082_c0_g1_i1",1,"GO:0048013"
"TRINITY_DN22082_c0_g1_i1",1,"GO:0048471"
"TRINITY_DN22082_c0_g1_i1",1,"GO:0048487"
"TRINITY_DN22082_c0_g1_i1",1,"GO:0048511"
"TRINITY_DN22082_c0_g1_i1",1,"GO:0051015"
"TRINITY_DN22082_c0_g1_i1",1,"GO:0061001"
"TRINITY_DN22082_c0_g1_i1",1,"GO:0061575"
"TRINITY_DN22082_c0_g1_i1",1,"GO:0070315"
"TRINITY_DN22082_c0_g1_i1",1,"GO:0090314"
"TRINITY_DN220851_c0_g1_i1",1,NA
"TRINITY_DN2209_c0_g1_i1",1,NA
"TRINITY_DN22110_c0_g1_i1",1,"GO:0003779"
"TRINITY_DN22110_c0_g1_i1",1,"GO:0005634"
"TRINITY_DN22110_c0_g1_i1",1,"GO:0005737"
"TRINITY_DN22110_c0_g1_i1",1,"GO:0005884"
"TRINITY_DN22110_c0_g1_i1",1,"GO:0005886"
"TRINITY_DN22110_c0_g1_i1",1,"GO:0030043"
"TRINITY_DN22110_c0_g1_i1",1,"GO:0051015"
"TRINITY_DN22111_c0_g1_i1",1,NA
"TRINITY_DN22116_c0_g1_i1",1,NA
"TRINITY_DN22135_c0_g1_i1",1,"GO:0005739"
"TRINITY_DN22135_c0_g1_i1",1,"GO:0005759"
"TRINITY_DN22135_c0_g1_i1",1,"GO:0070469"
"TRINITY_DN22143_c0_g1_i7",1,"GO:0003756"
"TRINITY_DN22143_c0_g1_i7",1,"GO:0005783"
"TRINITY_DN22143_c0_g1_i7",1,"GO:0005788"
"TRINITY_DN22143_c0_g1_i7",1,"GO:0005811"
"TRINITY_DN22143_c0_g1_i7",1,"GO:0006457"
"TRINITY_DN22143_c0_g1_i7",1,"GO:0042175"
"TRINITY_DN22143_c0_g1_i7",1,"GO:0045335"
"TRINITY_DN22151_c0_g1_i1",1,NA
"TRINITY_DN22153_c0_g1_i3",1,"GO:0005829"
"TRINITY_DN22153_c0_g1_i3",1,"GO:0005886"
"TRINITY_DN22153_c0_g1_i3",1,"GO:0006886"
"TRINITY_DN22153_c0_g1_i3",1,"GO:0006904"
"TRINITY_DN22153_c0_g1_i3",1,"GO:0007269"
"TRINITY_DN22153_c0_g1_i3",1,"GO:0016192"
"TRINITY_DN22153_c0_g1_i3",1,"GO:0017075"
"TRINITY_DN22153_c0_g1_i3",1,"GO:0030141"
"TRINITY_DN22153_c0_g1_i3",1,"GO:0098793"
"TRINITY_DN22155_c0_g1_i1",1,NA
"TRINITY_DN22158_c0_g1_i2",1,NA
"TRINITY_DN22164_c0_g1_i4",1,"GO:0004843"
"TRINITY_DN22164_c0_g1_i4",1,"GO:0005634"
"TRINITY_DN22164_c0_g1_i4",1,"GO:0005829"
"TRINITY_DN22164_c0_g1_i4",1,"GO:0034122"
"TRINITY_DN22164_c0_g1_i4",1,"GO:0045087"
"TRINITY_DN22164_c0_g1_i4",1,"GO:0060090"
"TRINITY_DN22164_c0_g1_i4",1,"GO:0061578"
"TRINITY_DN22164_c0_g1_i4",1,"GO:0070536"
"TRINITY_DN22164_c0_g1_i4",1,"GO:0071108"
"TRINITY_DN22164_c0_g1_i4",1,"GO:1901537"
"TRINITY_DN22164_c0_g1_i4",1,"GO:1903093"
"TRINITY_DN22164_c0_g1_i4",1,"GO:2000660"
"TRINITY_DN221712_c0_g1_i2",1,"GO:0001932"
"TRINITY_DN221712_c0_g1_i2",1,"GO:0005747"
"TRINITY_DN221712_c0_g1_i2",1,"GO:0007420"
"TRINITY_DN221712_c0_g1_i2",1,"GO:0008137"
"TRINITY_DN221712_c0_g1_i2",1,"GO:0032981"
"TRINITY_DN221712_c0_g1_i2",1,"GO:0045333"
"TRINITY_DN221712_c0_g1_i2",1,"GO:0048146"
"TRINITY_DN221712_c0_g1_i2",1,"GO:0051591"
"TRINITY_DN221712_c0_g1_i2",1,"GO:0072593"
"TRINITY_DN22183_c0_g1_i1",1,"GO:0005576"
"TRINITY_DN22183_c0_g1_i1",1,"GO:0030513"
"TRINITY_DN22185_c0_g1_i5",1,"GO:0005737"
"TRINITY_DN22185_c0_g1_i5",1,"GO:0005768"
"TRINITY_DN22185_c0_g1_i5",1,"GO:0005783"
"TRINITY_DN22185_c0_g1_i5",1,"GO:0005794"
"TRINITY_DN22185_c0_g1_i5",1,"GO:0005829"
"TRINITY_DN22185_c0_g1_i5",1,"GO:0007631"
"TRINITY_DN22185_c0_g1_i5",1,"GO:0008344"
"TRINITY_DN22185_c0_g1_i5",1,"GO:0009791"
"TRINITY_DN22185_c0_g1_i5",1,"GO:0010494"
"TRINITY_DN22185_c0_g1_i5",1,"GO:0016020"
"TRINITY_DN22185_c0_g1_i5",1,"GO:0016441"
"TRINITY_DN22185_c0_g1_i5",1,"GO:0017148"
"TRINITY_DN22185_c0_g1_i5",1,"GO:0019538"
"TRINITY_DN22185_c0_g1_i5",1,"GO:0021522"
"TRINITY_DN22185_c0_g1_i5",1,"GO:0031571"
"TRINITY_DN22185_c0_g1_i5",1,"GO:0031982"
"TRINITY_DN22185_c0_g1_i5",1,"GO:0032991"
"TRINITY_DN22185_c0_g1_i5",1,"GO:0035264"
"TRINITY_DN22185_c0_g1_i5",1,"GO:0043204"
"TRINITY_DN22185_c0_g1_i5",1,"GO:0045947"
"TRINITY_DN22185_c0_g1_i5",1,"GO:0048009"
"TRINITY_DN22185_c0_g1_i5",1,"GO:0048873"
"TRINITY_DN22185_c0_g1_i5",1,"GO:0050881"
"TRINITY_DN22185_c0_g1_i5",1,"GO:0050885"
"TRINITY_DN22185_c0_g1_i5",1,"GO:0060090"
"TRINITY_DN22185_c0_g1_i5",1,"GO:0060339"
"TRINITY_DN22185_c0_g1_i5",1,"GO:0061157"
"TRINITY_DN22185_c0_g1_i5",1,"GO:0070064"
"TRINITY_DN22185_c0_g1_i5",1,"GO:0072344"
"TRINITY_DN22185_c0_g1_i5",1,"GO:1990635"
"TRINITY_DN22192_c0_g1_i4",1,"GO:0000165"
"TRINITY_DN22192_c0_g1_i4",1,"GO:0004721"
"TRINITY_DN22192_c0_g1_i4",1,"GO:0005634"
"TRINITY_DN22192_c0_g1_i4",1,"GO:0005737"
"TRINITY_DN22192_c0_g1_i4",1,"GO:0005829"
"TRINITY_DN22192_c0_g1_i4",1,"GO:0006470"
"TRINITY_DN22192_c0_g1_i4",1,"GO:0007254"
"TRINITY_DN22192_c0_g1_i4",1,"GO:0008138"
"TRINITY_DN22192_c0_g1_i4",1,"GO:0008330"
"TRINITY_DN22192_c0_g1_i4",1,"GO:0017017"
"TRINITY_DN22192_c0_g1_i4",1,"GO:0017018"
"TRINITY_DN22192_c0_g1_i4",1,"GO:0033550"
"TRINITY_DN22192_c0_g1_i4",1,"GO:0043409"
"TRINITY_DN22192_c0_g1_i4",1,"GO:0070371"
"TRINITY_DN22197_c0_g1_i10",1,"GO:0000398"
"TRINITY_DN22197_c0_g1_i10",1,"GO:0005681"
"TRINITY_DN22197_c0_g1_i10",1,"GO:0016607"
"TRINITY_DN22197_c0_g1_i10",1,"GO:0030628"
"TRINITY_DN22197_c0_g1_i10",1,"GO:0046872"
"TRINITY_DN22197_c0_g1_i10",1,"GO:0050733"
"TRINITY_DN22197_c0_g1_i10",1,"GO:0071013"
"TRINITY_DN22197_c0_g1_i10",1,"GO:0089701"
"TRINITY_DN22197_c0_g1_i15",1,NA
"TRINITY_DN22198_c0_g1_i1",1,"GO:0005938"
"TRINITY_DN22198_c0_g1_i1",1,"GO:0043197"
"TRINITY_DN22200_c0_g1_i2",1,"GO:0005634"
"TRINITY_DN22200_c0_g1_i2",1,"GO:0007368"
"TRINITY_DN22200_c0_g1_i2",1,"GO:0012505"
"TRINITY_DN22200_c0_g1_i2",1,"GO:0016020"
"TRINITY_DN22200_c0_g1_i2",1,"GO:0017134"
"TRINITY_DN22200_c0_g1_i2",1,"GO:0060026"
"TRINITY_DN22200_c0_g1_i2",1,"GO:0060271"
"TRINITY_DN22200_c0_g1_i2",1,"GO:0070121"
"TRINITY_DN2221_c0_g1_i1",1,"GO:0005737"
"TRINITY_DN2221_c0_g1_i1",1,"GO:0005929"
"TRINITY_DN2221_c0_g1_i1",1,"GO:0016324"
"TRINITY_DN2221_c0_g1_i1",1,"GO:0036064"
"TRINITY_DN2221_c0_g1_i1",1,"GO:0044782"
"TRINITY_DN22226_c0_g1_i2",1,"GO:0005737"
"TRINITY_DN22226_c0_g1_i2",1,"GO:0006629"
"TRINITY_DN22226_c0_g1_i2",1,"GO:0010867"
"TRINITY_DN22226_c0_g1_i2",1,"GO:0031965"
"TRINITY_DN22226_c0_g1_i2",1,"GO:0035307"
"TRINITY_DN22226_c0_g1_i2",1,"GO:0071595"
"TRINITY_DN22227_c0_g1_i1",1,"GO:0006508"
"TRINITY_DN22227_c0_g1_i1",1,"GO:0008237"
"TRINITY_DN22227_c0_g1_i1",1,"GO:0046872"
"TRINITY_DN22247_c0_g1_i2",1,"GO:0004222"
"TRINITY_DN22247_c0_g1_i2",1,"GO:0005739"
"TRINITY_DN22247_c0_g1_i2",1,"GO:0005759"
"TRINITY_DN22247_c0_g1_i2",1,"GO:0006627"
"TRINITY_DN22247_c0_g1_i2",1,"GO:0046872"
"TRINITY_DN22254_c0_g1_i1",1,"GO:0005388"
"TRINITY_DN22254_c0_g1_i1",1,"GO:0005524"
"TRINITY_DN22254_c0_g1_i1",1,"GO:0006874"
"TRINITY_DN22254_c0_g1_i1",1,"GO:0016887"
"TRINITY_DN22254_c0_g1_i1",1,"GO:0033017"
"TRINITY_DN22254_c0_g1_i1",1,"GO:0046872"
"TRINITY_DN22254_c0_g1_i1",1,"GO:0070588"
"TRINITY_DN2229_c0_g1_i2",1,"GO:0000776"
"TRINITY_DN2229_c0_g1_i2",1,"GO:0005635"
"TRINITY_DN2229_c0_g1_i2",1,"GO:0005654"
"TRINITY_DN2229_c0_g1_i2",1,"GO:0005819"
"TRINITY_DN2229_c0_g1_i2",1,"GO:0005829"
"TRINITY_DN2229_c0_g1_i2",1,"GO:0006406"
"TRINITY_DN2229_c0_g1_i2",1,"GO:0006606"
"TRINITY_DN2229_c0_g1_i2",1,"GO:0006935"
"TRINITY_DN2229_c0_g1_i2",1,"GO:0017056"
"TRINITY_DN2229_c0_g1_i2",1,"GO:0030032"
"TRINITY_DN2229_c0_g1_i2",1,"GO:0031080"
"TRINITY_DN2229_c0_g1_i2",1,"GO:0031965"
"TRINITY_DN2229_c0_g1_i2",1,"GO:0045893"
"TRINITY_DN2229_c0_g1_i2",1,"GO:0048246"
"TRINITY_DN2229_c0_g1_i2",1,"GO:0072006"
"TRINITY_DN22312_c0_g1_i1",1,NA
"TRINITY_DN22328_c0_g1_i1",1,"GO:0003723"
"TRINITY_DN22328_c0_g1_i1",1,"GO:0004651"
"TRINITY_DN22328_c0_g1_i1",1,"GO:0008138"
"TRINITY_DN22328_c0_g1_i1",1,"GO:0016311"
"TRINITY_DN22328_c0_g1_i1",1,"GO:0016607"
"TRINITY_DN22328_c0_g1_i1",1,"GO:0016791"
"TRINITY_DN2232_c0_g1_i1",1,"GO:0003007"
"TRINITY_DN2232_c0_g1_i1",1,"GO:0004096"
"TRINITY_DN2232_c0_g1_i1",1,"GO:0005737"
"TRINITY_DN2232_c0_g1_i1",1,"GO:0005739"
"TRINITY_DN2232_c0_g1_i1",1,"GO:0005777"
"TRINITY_DN2232_c0_g1_i1",1,"GO:0008340"
"TRINITY_DN2232_c0_g1_i1",1,"GO:0020037"
"TRINITY_DN2232_c0_g1_i1",1,"GO:0034976"
"TRINITY_DN2232_c0_g1_i1",1,"GO:0035206"
"TRINITY_DN2232_c0_g1_i1",1,"GO:0036335"
"TRINITY_DN2232_c0_g1_i1",1,"GO:0038001"
"TRINITY_DN2232_c0_g1_i1",1,"GO:0042542"
"TRINITY_DN2232_c0_g1_i1",1,"GO:0042744"
"TRINITY_DN2232_c0_g1_i1",1,"GO:0046872"
"TRINITY_DN2232_c0_g1_i1",1,"GO:0048167"
"TRINITY_DN2232_c0_g1_i1",1,"GO:0072593"
"TRINITY_DN2232_c0_g1_i8",1,"GO:0003007"
"TRINITY_DN2232_c0_g1_i8",1,"GO:0004096"
"TRINITY_DN2232_c0_g1_i8",1,"GO:0005737"
"TRINITY_DN2232_c0_g1_i8",1,"GO:0005739"
"TRINITY_DN2232_c0_g1_i8",1,"GO:0005777"
"TRINITY_DN2232_c0_g1_i8",1,"GO:0008340"
"TRINITY_DN2232_c0_g1_i8",1,"GO:0020037"
"TRINITY_DN2232_c0_g1_i8",1,"GO:0034976"
"TRINITY_DN2232_c0_g1_i8",1,"GO:0035206"
"TRINITY_DN2232_c0_g1_i8",1,"GO:0036335"
"TRINITY_DN2232_c0_g1_i8",1,"GO:0038001"
"TRINITY_DN2232_c0_g1_i8",1,"GO:0042542"
"TRINITY_DN2232_c0_g1_i8",1,"GO:0042744"
"TRINITY_DN2232_c0_g1_i8",1,"GO:0046872"
"TRINITY_DN2232_c0_g1_i8",1,"GO:0048167"
"TRINITY_DN2232_c0_g1_i8",1,"GO:0072593"
"TRINITY_DN22330_c0_g1_i1",1,"GO:0001841"
"TRINITY_DN22330_c0_g1_i1",1,"GO:0005635"
"TRINITY_DN22330_c0_g1_i1",1,"GO:0005643"
"TRINITY_DN22330_c0_g1_i1",1,"GO:0005654"
"TRINITY_DN22330_c0_g1_i1",1,"GO:0006606"
"TRINITY_DN22330_c0_g1_i1",1,"GO:0006913"
"TRINITY_DN22330_c0_g1_i1",1,"GO:0031965"
"TRINITY_DN22330_c0_g1_i1",1,"GO:0051028"
"TRINITY_DN22330_c0_g1_i1",1,"GO:1990904"
"TRINITY_DN22332_c0_g1_i10",1,"GO:0004672"
"TRINITY_DN22332_c0_g1_i10",1,"GO:0004740"
"TRINITY_DN22332_c0_g1_i10",1,"GO:0005524"
"TRINITY_DN22332_c0_g1_i10",1,"GO:0005654"
"TRINITY_DN22332_c0_g1_i10",1,"GO:0005739"
"TRINITY_DN22332_c0_g1_i10",1,"GO:0005759"
"TRINITY_DN22332_c0_g1_i10",1,"GO:0005829"
"TRINITY_DN22332_c0_g1_i10",1,"GO:0005967"
"TRINITY_DN22332_c0_g1_i10",1,"GO:0006006"
"TRINITY_DN22332_c0_g1_i10",1,"GO:0006111"
"TRINITY_DN22332_c0_g1_i10",1,"GO:0006885"
"TRINITY_DN22332_c0_g1_i10",1,"GO:0008286"
"TRINITY_DN22332_c0_g1_i10",1,"GO:0010510"
"TRINITY_DN22332_c0_g1_i10",1,"GO:0010565"
"TRINITY_DN22332_c0_g1_i10",1,"GO:0010906"
"TRINITY_DN22332_c0_g1_i10",1,"GO:0016310"
"TRINITY_DN22332_c0_g1_i10",1,"GO:0031670"
"TRINITY_DN22332_c0_g1_i10",1,"GO:0034614"
"TRINITY_DN22332_c0_g1_i10",1,"GO:0042593"
"TRINITY_DN22332_c0_g1_i10",1,"GO:0042803"
"TRINITY_DN22332_c0_g1_i10",1,"GO:0050848"
"TRINITY_DN22332_c0_g1_i10",1,"GO:0072332"
"TRINITY_DN22335_c0_g1_i2",1,NA
"TRINITY_DN22336_c1_g1_i1",1,NA
"TRINITY_DN22340_c0_g1_i1",1,NA
"TRINITY_DN22350_c0_g2_i1",1,"GO:0000978"
"TRINITY_DN22350_c0_g2_i1",1,"GO:0003677"
"TRINITY_DN22350_c0_g2_i1",1,"GO:0003700"
"TRINITY_DN22350_c0_g2_i1",1,"GO:0005634"
"TRINITY_DN22350_c0_g2_i1",1,"GO:0005654"
"TRINITY_DN22350_c0_g2_i1",1,"GO:0006355"
"TRINITY_DN22350_c0_g2_i1",1,"GO:0006357"
"TRINITY_DN22350_c0_g2_i1",1,"GO:0042476"
"TRINITY_DN22350_c0_g2_i1",1,"GO:0046872"
"TRINITY_DN22354_c0_g1_i2",1,"GO:0003723"
"TRINITY_DN22354_c0_g1_i2",1,"GO:0005654"
"TRINITY_DN22354_c0_g1_i2",1,"GO:0005829"
"TRINITY_DN22354_c0_g1_i2",1,"GO:0005886"
"TRINITY_DN22354_c0_g1_i2",1,"GO:0006606"
"TRINITY_DN22354_c0_g1_i2",1,"GO:0042564"
"TRINITY_DN22354_c0_g1_i2",1,"GO:0061015"
"TRINITY_DN22354_c0_g1_i2",1,"GO:0061608"
"TRINITY_DN22358_c0_g1_i1",1,NA
"TRINITY_DN22358_c0_g2_i1",1,NA
"TRINITY_DN2235_c0_g1_i1",1,"GO:0005737"
"TRINITY_DN2235_c0_g1_i1",1,"GO:0007283"
"TRINITY_DN2235_c0_g1_i1",1,"GO:0007608"
"TRINITY_DN2235_c0_g1_i1",1,"GO:0030154"
"TRINITY_DN2235_c0_g1_i1",1,"GO:0042048"
"TRINITY_DN2235_c0_g1_i1",1,"GO:0097225"
"TRINITY_DN2235_c0_g1_i1",1,"GO:0097730"
"TRINITY_DN2235_c0_g1_i1",1,"GO:1902093"
"TRINITY_DN2235_c0_g1_i1",1,"GO:1905516"
"TRINITY_DN2235_c0_g1_i1",1,"GO:1990834"
"TRINITY_DN22360_c0_g1_i1",1,"GO:0004045"
"TRINITY_DN22360_c0_g1_i1",1,"GO:0005739"
"TRINITY_DN22360_c0_g1_i1",1,"GO:0005741"
"TRINITY_DN22360_c0_g1_i1",1,"GO:0005829"
"TRINITY_DN22360_c0_g1_i1",1,"GO:0010629"
"TRINITY_DN22360_c0_g1_i1",1,"GO:2000210"
"TRINITY_DN22360_c0_g1_i1",1,"GO:2000811"
"TRINITY_DN223680_c0_g1_i1",1,"GO:0004222"
"TRINITY_DN223680_c0_g1_i1",1,"GO:0006508"
"TRINITY_DN223680_c0_g1_i1",1,"GO:0016020"
"TRINITY_DN223680_c0_g1_i1",1,"GO:0030178"
"TRINITY_DN223680_c0_g1_i1",1,"GO:0046872"
"TRINITY_DN22384_c0_g1_i7",1,"GO:0004842"
"TRINITY_DN22384_c0_g1_i7",1,"GO:0005737"
"TRINITY_DN22384_c0_g1_i7",1,"GO:0005829"
"TRINITY_DN22384_c0_g1_i7",1,"GO:0016567"
"TRINITY_DN22384_c0_g1_i7",1,"GO:0042059"
"TRINITY_DN22384_c0_g1_i7",1,"GO:0043162"
"TRINITY_DN22384_c0_g1_i7",1,"GO:0046872"
"TRINITY_DN22384_c0_g1_i7",1,"GO:0051865"
"TRINITY_DN22384_c0_g1_i7",1,"GO:0061630"
"TRINITY_DN22384_c0_g1_i7",1,"GO:0070534"
"TRINITY_DN22384_c0_g1_i7",1,"GO:0070936"
"TRINITY_DN22387_c0_g1_i1",1,"GO:0005200"
"TRINITY_DN22387_c0_g1_i1",1,"GO:0005516"
"TRINITY_DN22387_c0_g1_i1",1,"GO:0005546"
"TRINITY_DN22387_c0_g1_i1",1,"GO:0005886"
"TRINITY_DN22387_c0_g1_i1",1,"GO:0007026"
"TRINITY_DN22387_c0_g1_i1",1,"GO:0007274"
"TRINITY_DN22387_c0_g1_i1",1,"GO:0007399"
"TRINITY_DN22387_c0_g1_i1",1,"GO:0007409"
"TRINITY_DN22387_c0_g1_i1",1,"GO:0007411"
"TRINITY_DN22387_c0_g1_i1",1,"GO:0008017"
"TRINITY_DN22387_c0_g1_i1",1,"GO:0008091"
"TRINITY_DN22387_c0_g1_i1",1,"GO:0016199"
"TRINITY_DN22387_c0_g1_i1",1,"GO:0016328"
"TRINITY_DN22387_c0_g1_i1",1,"GO:0030036"
"TRINITY_DN22387_c0_g1_i1",1,"GO:0030054"
"TRINITY_DN22387_c0_g1_i1",1,"GO:0030424"
"TRINITY_DN22387_c0_g1_i1",1,"GO:0030506"
"TRINITY_DN22387_c0_g1_i1",1,"GO:0030864"
"TRINITY_DN22387_c0_g1_i1",1,"GO:0031594"
"TRINITY_DN22387_c0_g1_i1",1,"GO:0042062"
"TRINITY_DN22387_c0_g1_i1",1,"GO:0042995"
"TRINITY_DN22387_c0_g1_i1",1,"GO:0045169"
"TRINITY_DN22387_c0_g1_i1",1,"GO:0045170"
"TRINITY_DN22387_c0_g1_i1",1,"GO:0048666"
"TRINITY_DN22387_c0_g1_i1",1,"GO:0048790"
"TRINITY_DN22387_c0_g1_i1",1,"GO:0050807"
"TRINITY_DN22387_c0_g1_i1",1,"GO:0051015"
"TRINITY_DN22387_c0_g1_i1",1,"GO:0051693"
"TRINITY_DN22387_c0_g1_i1",1,"GO:0072499"
"TRINITY_DN22387_c0_g1_i1",1,"GO:1903729"
"TRINITY_DN22398_c0_g1_i1",1,"GO:0005787"
"TRINITY_DN22398_c0_g1_i1",1,"GO:0006465"
"TRINITY_DN22398_c0_g1_i1",1,"GO:0045047"
"TRINITY_DN224052_c0_g1_i1",1,"GO:0000124"
"TRINITY_DN224052_c0_g1_i1",1,"GO:0003713"
"TRINITY_DN224052_c0_g1_i1",1,"GO:0005634"
"TRINITY_DN224052_c0_g1_i1",1,"GO:0006357"
"TRINITY_DN22411_c0_g1_i2",1,"GO:0005737"
"TRINITY_DN22411_c0_g1_i2",1,"GO:0016020"
"TRINITY_DN22417_c0_g1_i1",1,"GO:0005524"
"TRINITY_DN22417_c0_g1_i1",1,"GO:0005634"
"TRINITY_DN22417_c0_g1_i1",1,"GO:0005680"
"TRINITY_DN22417_c0_g1_i1",1,"GO:0006511"
"TRINITY_DN22417_c0_g1_i1",1,"GO:0010458"
"TRINITY_DN22417_c0_g1_i1",1,"GO:0010994"
"TRINITY_DN22417_c0_g1_i1",1,"GO:0031145"
"TRINITY_DN22417_c0_g1_i1",1,"GO:0051301"
"TRINITY_DN22417_c0_g1_i1",1,"GO:0061631"
"TRINITY_DN22417_c0_g1_i1",1,"GO:0070979"
"TRINITY_DN22417_c0_g1_i1",1,"GO:1904668"
"TRINITY_DN22420_c0_g1_i1",1,"0"
"TRINITY_DN2242_c0_g2_i1",1,"GO:0005576"
"TRINITY_DN2242_c0_g2_i1",1,"GO:0062023"
"TRINITY_DN2243_c0_g1_i1",1,"GO:0005669"
"TRINITY_DN2243_c0_g1_i1",1,"GO:0046982"
"TRINITY_DN2243_c0_g1_i1",1,"GO:0051123"
"TRINITY_DN22441_c0_g1_i10",1,NA
"TRINITY_DN224508_c0_g1_i1",1,NA
"TRINITY_DN22452_c0_g1_i2",1,"GO:0005516"
"TRINITY_DN22452_c0_g1_i2",1,"GO:0005886"
"TRINITY_DN22452_c0_g1_i2",1,"GO:0005964"
"TRINITY_DN22452_c0_g1_i2",1,"GO:0005977"
"TRINITY_DN22453_c0_g1_i1",1,"GO:0000287"
"TRINITY_DN22453_c0_g1_i1",1,"GO:0001669"
"TRINITY_DN22453_c0_g1_i1",1,"GO:0004672"
"TRINITY_DN22453_c0_g1_i1",1,"GO:0004674"
"TRINITY_DN22453_c0_g1_i1",1,"GO:0005524"
"TRINITY_DN22453_c0_g1_i1",1,"GO:0006468"
"TRINITY_DN22453_c0_g1_i1",1,"GO:0007286"
"TRINITY_DN22453_c0_g1_i1",1,"GO:0009566"
"TRINITY_DN22453_c0_g1_i1",1,"GO:0018105"
"TRINITY_DN22453_c0_g1_i1",1,"GO:0030317"
"TRINITY_DN22453_c0_g1_i1",1,"GO:0031514"
"TRINITY_DN22453_c0_g1_i1",1,"GO:0032793"
"TRINITY_DN22453_c0_g1_i1",1,"GO:0035556"
"TRINITY_DN22453_c0_g1_i1",1,"GO:0036126"
"TRINITY_DN22453_c0_g1_i1",1,"GO:0042802"
"TRINITY_DN22453_c0_g1_i1",1,"GO:0042803"
"TRINITY_DN22453_c0_g1_i1",1,"GO:0044877"
"TRINITY_DN22453_c0_g1_i1",1,"GO:0106310"
"TRINITY_DN22453_c0_g1_i1",1,"GO:1990443"
"TRINITY_DN224848_c0_g1_i2",1,"GO:0000724"
"TRINITY_DN224848_c0_g1_i2",1,"GO:0003684"
"TRINITY_DN224848_c0_g1_i2",1,"GO:0003697"
"TRINITY_DN224848_c0_g1_i2",1,"GO:0005654"
"TRINITY_DN224848_c0_g1_i2",1,"GO:0005662"
"TRINITY_DN224848_c0_g1_i2",1,"GO:0006260"
"TRINITY_DN224848_c0_g1_i2",1,"GO:0006281"
"TRINITY_DN224848_c0_g1_i2",1,"GO:0006284"
"TRINITY_DN224848_c0_g1_i2",1,"GO:0006289"
"TRINITY_DN224848_c0_g1_i2",1,"GO:0006298"
"TRINITY_DN224848_c0_g1_i2",1,"GO:0007346"
"TRINITY_DN224848_c0_g1_i2",1,"GO:0035861"
"TRINITY_DN224848_c0_g1_i2",1,"GO:0042127"
"TRINITY_DN22484_c0_g1_i1",1,"GO:0001755"
"TRINITY_DN22484_c0_g1_i1",1,"GO:0005874"
"TRINITY_DN22484_c0_g1_i1",1,"GO:0007165"
"TRINITY_DN22484_c0_g1_i1",1,"GO:0034446"
"TRINITY_DN22484_c0_g1_i1",1,"GO:0051020"
"TRINITY_DN22484_c0_g2_i1",1,"GO:0001525"
"TRINITY_DN22484_c0_g2_i1",1,"GO:0001570"
"TRINITY_DN22484_c0_g2_i1",1,"GO:0005794"
"TRINITY_DN22484_c0_g2_i1",1,"GO:0005795"
"TRINITY_DN22484_c0_g2_i1",1,"GO:0005911"
"TRINITY_DN22484_c0_g2_i1",1,"GO:0007165"
"TRINITY_DN22484_c0_g2_i1",1,"GO:0008284"
"TRINITY_DN22484_c0_g2_i1",1,"GO:0010507"
"TRINITY_DN22484_c0_g2_i1",1,"GO:0031267"
"TRINITY_DN22484_c0_g2_i1",1,"GO:0032991"
"TRINITY_DN22484_c0_g2_i1",1,"GO:0033625"
"TRINITY_DN22484_c0_g2_i1",1,"GO:0035024"
"TRINITY_DN22484_c0_g2_i1",1,"GO:0042803"
"TRINITY_DN22484_c0_g2_i1",1,"GO:0043087"
"TRINITY_DN22484_c0_g2_i1",1,"GO:0048471"
"TRINITY_DN22484_c0_g2_i1",1,"GO:0048754"
"TRINITY_DN22484_c0_g2_i1",1,"GO:0051020"
"TRINITY_DN22484_c0_g2_i1",1,"GO:1905709"
"TRINITY_DN22490_c0_g1_i1",1,"GO:0004842"
"TRINITY_DN22490_c0_g1_i1",1,"GO:0005524"
"TRINITY_DN22490_c0_g1_i1",1,"GO:0005634"
"TRINITY_DN22490_c0_g1_i1",1,"GO:0019788"
"TRINITY_DN22490_c0_g1_i1",1,"GO:0036211"
"TRINITY_DN22490_c0_g1_i1",1,"GO:0043525"
"TRINITY_DN22490_c0_g1_i1",1,"GO:0045116"
"TRINITY_DN22490_c0_g1_i1",1,"GO:0061654"
"TRINITY_DN224992_c0_g1_i1",1,NA
"TRINITY_DN225095_c0_g1_i1",1,"GO:0003735"
"TRINITY_DN225095_c0_g1_i1",1,"GO:0006412"
"TRINITY_DN225095_c0_g1_i1",1,"GO:0015935"
"TRINITY_DN22525_c0_g1_i2",1,"GO:0001540"
"TRINITY_DN22525_c0_g1_i2",1,"GO:0005634"
"TRINITY_DN22525_c0_g1_i2",1,"GO:0005737"
"TRINITY_DN22525_c0_g1_i2",1,"GO:0005739"
"TRINITY_DN22525_c0_g1_i2",1,"GO:0005829"
